資料日期,基金代碼,基金ISIN_CODE,基金名稱,基金種類,基金細項,投資區域,投資細項,計價幣別,基金總代理名稱,境外基金機構,淨值日期,最新淨值
20241207,10531003,LU0459103858,瑞銀 (盧森堡) 美元非投資等級債券基金 (美元) (月配息),固定收益型,非投資等級債券,全球,混合,美元,瑞銀證券投資信託股份有限公司,瑞銀資產管理瑞士股份有限公司/UBS AM CH AG,20241204,75.18
20241207,10532247,LU0464244259,瑞銀 (盧森堡) 亞洲靈活債券基金 (美元) (月配息),固定收益型,複合債,區域,亞洲太平洋(不含日本),美元,瑞銀證券投資信託股份有限公司,瑞銀資產管理瑞士股份有限公司/UBS AM CH AG,20241204,76.51
20241207,10532248,LU0464244333,瑞銀 (盧森堡) 亞洲靈活債券基金 (美元),固定收益型,複合債,區域,亞洲太平洋(不含日本),美元,瑞銀證券投資信託股份有限公司,瑞銀資產管理瑞士股份有限公司/UBS AM CH AG,20241204,147.97
20241207,10532262,LU0464245819,瑞銀 (盧森堡) 亞洲靈活債券基金 (美元) I-A1-累積,固定收益型,複合債,區域,亞洲太平洋(不含日本),美元,瑞銀證券投資信託股份有限公司,瑞銀資產管理瑞士股份有限公司/UBS AM CH AG,20241204,145.22
20241207,106,US3534965088,富蘭克林成長基金A股,股票型,一般型,單一國家,美國,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林顧問公司/FRANKLIN ADVISERS，  INC.,20241205,151.08
20241207,107,US3534964099,富蘭克林公用事業基金美元A1股,股票型,公用事業,單一國家,美國,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林顧問公司/FRANKLIN ADVISERS，  INC.,20241205,25.37
20241207,1079,LU0476944425,富蘭克林坦伯頓全球投資系列-美國機會基金美元Z(acc)股,股票型,一般型,單一國家,美國,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,66.64
20241207,108,US3534962010,富蘭克林高科技基金美元A股,股票型,一般科技,單一國家,美國,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林顧問公司/FRANKLIN ADVISERS，  INC.,20241205,181.1
20241207,1081,LU0476944771,富蘭克林坦伯頓全球投資系列-新興國家固定收益基金美元Z(acc)股,固定收益型,新興市場債,全球,新興市場,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,12.44
20241207,1082,LU0476944854,富蘭克林坦伯頓全球投資系列-精選收益基金美元Z(acc)股,固定收益型,一般型(未設定條件),全球,混合,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,15.5
20241207,1083,LU0476944938,富蘭克林坦伯頓全球投資系列-亞洲債券基金美元Z(acc)股,固定收益型,新興市場債,區域,亞洲太平洋(含日本),美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,10.8
20241207,1084,LU0476945075,富蘭克林坦伯頓全球投資系列-互利美國價值基金美元Z(acc)股,股票型,一般型,全球,混合,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,30.15
20241207,1085,LU0476945158,富蘭克林坦伯頓全球投資系列-互利歐洲基金美元Z(acc)股,股票型,一般型,區域,已開發歐洲,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,18.34
20241207,1086,LU0476945232,富蘭克林坦伯頓全球投資系列-穩定月收益基金美元Z(acc)股,平衡型(混合型),平衡型(混合型),單一國家,美國,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,22.54
20241207,1087,LU0476945315,富蘭克林坦伯頓全球投資系列-互利全球領航基金美元Z(acc)股,股票型,一般型,全球,混合,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,24.67
20241207,1088,LU0476945406,富蘭克林坦伯頓全球投資系列-全球債券總報酬基金美元Z(acc)股,固定收益型,一般型(未設定條件),全球,混合,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,11.86
20241207,1090,LU0476945661,富蘭克林坦伯頓全球投資系列-美國政府基金美元Z(acc)股,固定收益型,政府債,單一國家,美國,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,11.79
20241207,1091,LU0476945745,富蘭克林坦伯頓全球投資系列-亞洲成長基金美元Z(acc)股,股票型,一般型,區域,亞洲太平洋(不含日本),美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,15.54
20241207,1092,LU0476945828,富蘭克林坦伯頓全球投資系列-全球債券基金美元Z(acc)股,固定收益型,政府債,全球,混合,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,11.32
20241207,1105,LU0478345209,富蘭克林坦伯頓全球投資系列-新興國家固定收益基金美元 A (acc)股,固定收益型,新興市場債,全球,新興市場,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,11.68
20241207,1107,US3534964743,富蘭克林公用事業基金美元A股,股票型,公用事業,單一國家,美國,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林顧問公司/FRANKLIN ADVISERS，  INC.,20241205,25.35
20241207,1116,LU0496363853,富蘭克林坦伯頓全球投資系列-歐洲非投資等級債券基金美元A (Mdis)股,固定收益型,非投資等級債券,區域,已開發歐洲,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,7.01
20241207,1174,LU0543330301,富蘭克林坦伯頓全球投資系列-美國政府基金美元A (acc)股,固定收益型,政府債,單一國家,美國,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,10.87
20241207,119438673,LU2487699634,瑞銀 (盧森堡) 策略基金 - 收益型 (美元) (月配息),平衡型(混合型),平衡型(混合型),全球,混合,美元,瑞銀證券投資信託股份有限公司,瑞銀資產管理瑞士股份有限公司/UBS AM CH AG,20241204,1022.12
20241207,1228,LU0592649585,富蘭克林坦伯頓全球投資系列-大中華基金美元Z(acc)股,股票型,一般型,區域,中國大陸及香港,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,8.36
20241207,1229,LU0592649668,富蘭克林坦伯頓全球投資系列-印度基金美元Z(acc)股,股票型,一般型,單一國家,印度,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,30.87
20241207,1230,LU0592649825,富蘭克林坦伯頓全球投資系列-科技基金美元Z(acc)股,股票型,一般科技,全球,混合,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,78.96
20241207,1239,LU0608807433,富蘭克林坦伯頓全球投資系列-新興市場月收益基金美元A (acc)股,平衡型(混合型),平衡型(混合型),全球,新興市場,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,10.72
20241207,1243,LU0608807946,富蘭克林坦伯頓全球投資系列-新興市場月收益基金美元A (Qdis)股,平衡型(混合型),平衡型(混合型),全球,新興市場,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,6.23
20241207,124941568,LU2586839198,瑞銀 (盧森堡) 新興市場債券基金 (美元) (歐元避險) I-A1-累積,固定收益型,新興市場債,全球,新興市場,美元,瑞銀證券投資信託股份有限公司,瑞銀資產管理瑞士股份有限公司/UBS AM CH AG,20241204,120.6
20241207,1263,LU0626261944,富蘭克林坦伯頓全球投資系列－科技基金美元I(acc)股,股票型,一般科技,全球,混合,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,77.42
20241207,1276,LU2251237306,富蘭克林坦伯頓全球投資系列-新興市場月收益基金美元Ａ穩定月配股,平衡型(混合型),平衡型(混合型),全球,新興市場,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,7.92
20241207,129749602,LU2694994356,瑞銀 (盧森堡) 策略基金 - 增長型 (美元) I-A1-配息,平衡型(混合型),平衡型(混合型),全球,混合,美元,瑞銀證券投資信託股份有限公司,瑞銀資產管理瑞士股份有限公司/UBS AM CH AG,20241030,1189.69
20241207,129749666,LU2694994273,瑞銀 (盧森堡) 策略基金 - 收益型 (美元) I-A1-配息,平衡型(混合型),平衡型(混合型),全球,混合,美元,瑞銀證券投資信託股份有限公司,瑞銀資產管理瑞士股份有限公司/UBS AM CH AG,20241030,1130.97
20241207,129749668,LU2694994190,瑞銀 (盧森堡) 策略基金 - 平衡型 (美元) I-A1-配息,平衡型(混合型),平衡型(混合型),全球,混合,美元,瑞銀證券投資信託股份有限公司,瑞銀資產管理瑞士股份有限公司/UBS AM CH AG,20241204,1186.28
20241207,12980677,LU0626906662,瑞銀 (盧森堡) 亞洲非投資等級債券基金 (美元),固定收益型,非投資等級債券,區域,亞洲太平洋(不含日本),美元,瑞銀證券投資信託股份有限公司,瑞銀資產管理瑞士股份有限公司/UBS AM CH AG,20241205,115.19
20241207,12980685,LU0626906746,瑞銀 (盧森堡) 亞洲非投資等級債券基金 (美元) (月配息),固定收益型,非投資等級債券,區域,亞洲太平洋(不含日本),美元,瑞銀證券投資信託股份有限公司,瑞銀資產管理瑞士股份有限公司/UBS AM CH AG,20241205,49.19
20241207,129997312,LU2704483648,瑞銀 (盧森堡) 歐元非投資等級債券基金 (歐元) (美元避險) I-A1-累積,固定收益型,非投資等級債券,全球,混合,美元,瑞銀證券投資信託股份有限公司,瑞銀資產管理瑞士股份有限公司/UBS AM CH AG,20241204,115.75
20241207,132,US3535351072,富蘭克林黃金基金美元A股,股票型,黃金貴金屬,全球,混合,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林顧問公司/FRANKLIN ADVISERS，  INC.,20241205,21.55
20241207,1481,LU0962741061,富蘭克林坦伯頓全球投資系列-波灣富裕債券基金美元A (acc)股,固定收益型,新興市場債,區域,其他新興市場(如中東非洲),美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,17.38
20241207,1482,LU0962741145,富蘭克林坦伯頓全球投資系列－波灣富裕債券基金美元I(acc)股,固定收益型,新興市場債,區域,其他新興市場(如中東非洲),美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,18.55
20241207,1485,LU0962741228,富蘭克林坦伯頓全球投資系列-波灣富裕債券基金美元A (Mdis)股,固定收益型,新興市場債,區域,其他新興市場(如中東非洲),美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,10.4
20241207,150,US3551481076,富蘭克林潛力組合基金A股,股票型,中小型,單一國家,美國,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林互利顧問公司/FRANKLIN MUTUAL ADVISERS， LLC,20241205,39.38
20241207,158,US3538251022,富蘭克林高成長基金A股,股票型,一般型,單一國家,美國,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林顧問公司/FRANKLIN ADVISERS，  INC.,20241205,101.22
20241207,1625,LU1065169283,富蘭克林坦伯頓全球投資系列-全球平衡基金美元Z(acc)股,平衡型(混合型),平衡型(混合型),全球,混合,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,13.79
20241207,1627,LU1065169440,富蘭克林坦伯頓全球投資系列-新興國家基金美元Z(acc)股,股票型,一般型,全球,新興市場,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,13.81
20241207,1640534,LU0172069584,瑞銀 (盧森堡) 美元企業債券基金 (美元),固定收益型,投資級公司債(企業債),全球,已開發市場,美元,瑞銀證券投資信託股份有限公司,瑞銀資產管理瑞士股份有限公司/UBS AM CH AG,20241204,20.45
20241207,1641,LU1093756168,富蘭克林坦伯頓全球投資系列-多空策略基金美元A(acc)股,平衡型(混合型),平衡型(混合型),全球,混合,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,12.85
20241207,1647,LU1093756838,富蘭克林坦伯頓全球投資系列－多空策略基金美元I(acc)股,平衡型(混合型),平衡型(混合型),全球,混合,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,14.01
20241207,1659,LU1098665638,富蘭克林坦伯頓全球投資系列－互利歐洲基金美元避險A(acc)股-H1,股票型,一般型,區域,已開發歐洲,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,16.93
20241207,1661,LU1098666016,富蘭克林坦伯頓全球投資系列-歐洲股票收益基金美元A(Mdis)股,股票型,一般型,區域,已開發歐洲,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,7.27
20241207,1703,LU1129995319,富蘭克林坦伯頓全球投資系列-互利歐洲基金美元避險Z(acc)股-H1,股票型,一般型,區域,已開發歐洲,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,18.39
20241207,1706,LU1129995665,富蘭克林坦伯頓全球投資系列-全球基金美元Z(acc)股,股票型,一般型,全球,已開發市場,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,13.33
20241207,1707,LU1129995749,富蘭克林坦伯頓全球投資系列－吉富世界基金美元Z(acc)股,股票型,一般型,全球,已開發市場,美元,富蘭克林證券投資顧問股份有限公司,富蘭克林坦伯頓國際服務有限公司 /FRANKLIN TEMPLETON INTERNATIONAL SERVICES SARL,20241205,17.68
